,Track,Distance,Condish,Par Time
1,caulfield,1000,good,57.47666666666666
2,caulfield,1000,soft,57.99714285714286
3,caulfield,1000,heavy,
4,caulfield,3200,good,205.26999999999998
5,caulfield,3200,soft,
6,caulfield,3200,heavy,
7,caulfield,1400,good,83.60811320754716
8,caulfield,1400,soft,85.51709677419355
9,caulfield,1400,heavy,87.50999999999999
10,caulfield,1800,good,110.01444444444445
11,caulfield,1800,soft,110.85
12,caulfield,1800,heavy,
13,caulfield,2400,good,150.17000000000002
14,caulfield,2400,soft,152.41888888888892
15,caulfield,2400,heavy,
16,caulfield,1600,good,96.98461538461538
17,caulfield,1600,soft,97.76899999999999
18,caulfield,1600,heavy,
19,caulfield,1700,good,103.566
20,caulfield,1700,soft,105.63200000000002
21,caulfield,1700,heavy,106.32
22,caulfield,2000,good,123.21291666666667
23,caulfield,2000,soft,125.6470588235294
24,caulfield,2000,heavy,127.14
25,caulfield,1100,good,63.59283333333336
26,caulfield,1100,soft,64.9565
27,caulfield,1100,heavy,
28,caulfield,1200,good,69.99217391304347
29,caulfield,1200,soft,71.23291666666667
30,caulfield,1200,heavy,
31,caulfield,1440,good,87.13199999999999
32,caulfield,1440,soft,88.86500000000001
33,caulfield,1440,heavy,
34,caulfield,2380,good,149.625
35,caulfield,2380,soft,
36,caulfield,2380,heavy,
37,caulfield,2412,good,
38,caulfield,2412,soft,157.41500000000002
39,caulfield,2412,heavy,
,Track,Distance,Condish,Par Time
1,randwick,1200,good,69.56268292682927
2,randwick,1200,soft,70.79133333333333
3,randwick,1200,heavy,73.16933333333333
4,randwick,1400,good,82.57333333333334
5,randwick,1400,soft,84.08681818181819
6,randwick,1400,heavy,87.58684210526314
7,randwick,1300,good,76.30166666666666
8,randwick,1300,soft,77.55375
9,randwick,1300,heavy,81.6
10,randwick,1100,good,63.47409090909091
11,randwick,1100,soft,64.27933333333333
12,randwick,1100,heavy,66.9975
13,randwick,1600,good,95.1809375
14,randwick,1600,soft,97.30346153846152
15,randwick,1600,heavy,99.83625
16,randwick,2000,good,122.60533333333333
17,randwick,2000,soft,125.82714285714285
18,randwick,2000,heavy,130.2425
19,randwick,1000,good,57.050000000000004
20,randwick,1000,soft,58.24333333333334
21,randwick,1000,heavy,59.2825
22,randwick,1500,good,89.56833333333333
23,randwick,1500,soft,91.21
24,randwick,1500,heavy,
25,randwick,1800,good,110.01299999999999
26,randwick,1800,soft,112.12625
27,randwick,1800,heavy,115.46666666666668
28,randwick,2400,good,149.51999999999998
29,randwick,2400,soft,153.315
30,randwick,2400,heavy,156.865
31,randwick,2600,good,
32,randwick,2600,soft,164.555
33,randwick,2600,heavy,171.96
34,randwick,3200,good,203.13
35,randwick,3200,soft,
36,randwick,3200,heavy,
,Track,Distance,Condish,Par Time
1,casino,1900,good,121.6
2,casino,1900,soft,122.572
3,casino,1900,heavy,122.69
4,casino,1000,good,59.94181818181817
5,casino,1000,soft,60.20363636363636
6,casino,1000,heavy,
7,casino,1400,good,85.08281249999999
8,casino,1400,soft,86.335
9,casino,1400,heavy,
10,casino,1200,good,71.88333333333334
11,casino,1200,soft,72.57176470588236
12,casino,1200,heavy,
13,casino,1300,good,79.13166666666666
14,casino,1300,soft,80.02333333333333
15,casino,1300,heavy,
,Track,Distance,Condish,Par Time
1,narrogin,1720,good,107.64285714285717
2,narrogin,1720,soft,
3,narrogin,1720,heavy,
4,narrogin,1100,good,66.34260869565216
5,narrogin,1100,soft,66.51
6,narrogin,1100,heavy,
7,narrogin,1900,good,117.64578947368419
8,narrogin,1900,soft,118.72666666666667
9,narrogin,1900,heavy,
10,narrogin,1190,good,72.26770114942529
11,narrogin,1190,soft,72.65
12,narrogin,1190,heavy,
13,narrogin,930,good,54.807090909090924
14,narrogin,930,soft,55.48
15,narrogin,930,heavy,
16,narrogin,1920,good,120.31
17,narrogin,1920,soft,
18,narrogin,1920,heavy,
19,narrogin,920,good,54.60333333333333
20,narrogin,920,soft,
21,narrogin,920,heavy,
22,narrogin,1890,good,116.69
23,narrogin,1890,soft,
24,narrogin,1890,heavy,
,Track,Distance,Condish,Par Time
1,moonee-valley,1000,good,58.05200000000001
2,moonee-valley,1000,soft,59.44307692307692
3,moonee-valley,1000,heavy,60.49666666666667
4,moonee-valley,1200,good,70.66951807228915
5,moonee-valley,1200,soft,72.20962962962965
6,moonee-valley,1200,heavy,73.85499999999999
7,moonee-valley,3000,good,191.075
8,moonee-valley,3000,soft,198.025
9,moonee-valley,3000,heavy,
10,moonee-valley,2040,good,126.55666666666667
11,moonee-valley,2040,soft,128.0342857142857
12,moonee-valley,2040,heavy,132.07
13,moonee-valley,1600,good,96.94162790697676
14,moonee-valley,1600,soft,98.98074074074074
15,moonee-valley,1600,heavy,99.9775
16,moonee-valley,1500,good,90.506
17,moonee-valley,1500,soft,92.5
18,moonee-valley,1500,heavy,95.68333333333334
19,moonee-valley,2500,good,157.02571428571426
20,moonee-valley,2500,soft,159.94666666666666
21,moonee-valley,2500,heavy,161.265
22,moonee-valley,955,good,55.570645161290315
23,moonee-valley,955,soft,56.91799999999999
24,moonee-valley,955,heavy,
25,moonee-valley,3870,good,266.89
26,moonee-valley,3870,soft,
27,moonee-valley,3870,heavy,
28,moonee-valley,1528,good,94.3
29,moonee-valley,1528,soft,
30,moonee-valley,1528,heavy,
31,moonee-valley,3800,good,
32,moonee-valley,3800,soft,254.52
33,moonee-valley,3800,heavy,
34,moonee-valley,1533,good,
35,moonee-valley,1533,soft,95.27
36,moonee-valley,1533,heavy,
37,moonee-valley,1514,good,
38,moonee-valley,1514,soft,92.22
39,moonee-valley,1514,heavy,
40,moonee-valley,1523,good,92.34
41,moonee-valley,1523,soft,
42,moonee-valley,1523,heavy,
,Track,Distance,Condish,Par Time
1,inverell,1050,good,60.56333333333334
2,inverell,1050,soft,62.47666666666666
3,inverell,1050,heavy,
4,inverell,1400,good,83.49666666666667
5,inverell,1400,soft,86.545
6,inverell,1400,heavy,
7,inverell,1600,good,94.48666666666668
8,inverell,1600,soft,97.455
9,inverell,1600,heavy,
10,inverell,1200,good,70.95124999999999
11,inverell,1200,soft,72.98545454545454
12,inverell,1200,heavy,
13,inverell,1800,good,112.30333333333333
14,inverell,1800,soft,116.85799999999999
15,inverell,1800,heavy,
16,inverell,1100,good,
17,inverell,1100,soft,63.19
18,inverell,1100,heavy,
19,inverell,1010,good,59.21625000000001
20,inverell,1010,soft,60.155
21,inverell,1010,heavy,
,Track,Distance,Condish,Par Time
1,aquis-park-gold-coast,1200,good,69.75764705882355
2,aquis-park-gold-coast,1200,soft,71.23266666666667
3,aquis-park-gold-coast,1200,heavy,72.97894736842105
4,aquis-park-gold-coast,1100,good,63.802499999999995
5,aquis-park-gold-coast,1100,soft,65.096
6,aquis-park-gold-coast,1100,heavy,66.06666666666666
7,aquis-park-gold-coast,900,good,50.82066666666667
8,aquis-park-gold-coast,900,soft,52.14857142857143
9,aquis-park-gold-coast,900,heavy,53.21333333333333
10,aquis-park-gold-coast,1300,good,75.28500000000001
11,aquis-park-gold-coast,1300,soft,78.3375
12,aquis-park-gold-coast,1300,heavy,81.73
13,aquis-park-gold-coast,1800,good,109.75571428571428
14,aquis-park-gold-coast,1800,soft,111.949
15,aquis-park-gold-coast,1800,heavy,116.00428571428571
16,aquis-park-gold-coast,1425,good,83.57
17,aquis-park-gold-coast,1425,soft,
18,aquis-park-gold-coast,1425,heavy,
19,aquis-park-gold-coast,1700,good,104.97818181818184
20,aquis-park-gold-coast,1700,soft,106.7225
21,aquis-park-gold-coast,1700,heavy,106.82
22,aquis-park-gold-coast,1350,good,79.08925925925925
23,aquis-park-gold-coast,1350,soft,80.99000000000001
24,aquis-park-gold-coast,1350,heavy,81.65375
25,aquis-park-gold-coast,2200,good,135.77666666666667
26,aquis-park-gold-coast,2200,soft,142.49
27,aquis-park-gold-coast,2200,heavy,140.02
28,aquis-park-gold-coast,3200,good,
29,aquis-park-gold-coast,3200,soft,202.6
30,aquis-park-gold-coast,3200,heavy,
31,aquis-park-gold-coast,1400,good,82.73400000000001
32,aquis-park-gold-coast,1400,soft,85.04307692307692
33,aquis-park-gold-coast,1400,heavy,87.81666666666666
34,aquis-park-gold-coast,2400,good,146.69
35,aquis-park-gold-coast,2400,soft,
36,aquis-park-gold-coast,2400,heavy,157.04
37,aquis-park-gold-coast,1750,good,
38,aquis-park-gold-coast,1750,soft,
39,aquis-park-gold-coast,1750,heavy,
,Track,Distance,Condish,Par Time
1,echuca,1600,good,100.15590909090908
2,echuca,1600,soft,101.60111111111111
3,echuca,1600,heavy,103.94285714285715
4,echuca,3200,good,211.81333333333336
5,echuca,3200,soft,213.07
6,echuca,3200,heavy,
7,echuca,1000,good,58.88423076923077
8,echuca,1000,soft,59.88454545454547
9,echuca,1000,heavy,61.358000000000004
10,echuca,1200,good,72.0476315789474
11,echuca,1200,soft,73.46874999999999
12,echuca,1200,heavy,75.11625000000001
13,echuca,1400,good,85.56000000000002
14,echuca,1400,soft,87.08523809523811
15,echuca,1400,heavy,89.42750000000001
16,echuca,1100,good,66.22
17,echuca,1100,soft,66.85454545454546
18,echuca,1100,heavy,67.94
19,echuca,2100,good,135.17375
20,echuca,2100,soft,137.30153846153846
21,echuca,2100,heavy,140.7
22,echuca,1300,good,78.685
23,echuca,1300,soft,80.00846153846155
24,echuca,1300,heavy,82.38
25,echuca,1209,good,72.51875
26,echuca,1209,soft,72.35499999999999
27,echuca,1209,heavy,
28,echuca,1618,good,99.325
29,echuca,1618,soft,102.37
30,echuca,1618,heavy,
31,echuca,2124,good,135.5025
32,echuca,2124,soft,138.55
33,echuca,2124,heavy,
34,echuca,1009,good,58.974999999999994
35,echuca,1009,soft,59.34
36,echuca,1009,heavy,
37,echuca,1412,good,86.16333333333334
38,echuca,1412,soft,86.56
39,echuca,1412,heavy,
40,echuca,1109,good,66.60249999999999
41,echuca,1109,soft,
42,echuca,1109,heavy,
43,echuca,1312,good,80.145
44,echuca,1312,soft,
45,echuca,1312,heavy,
,Track,Distance,Condish,Par Time
1,kempsey,1900,good,117.87642857142853
2,kempsey,1900,soft,120.96600000000001
3,kempsey,1900,heavy,122.92
4,kempsey,1250,good,74.40196078431373
5,kempsey,1250,soft,76.03357142857143
6,kempsey,1250,heavy,76.5
7,kempsey,1450,good,86.8726470588235
8,kempsey,1450,soft,89.22235294117645
9,kempsey,1450,heavy,90.30000000000001
10,kempsey,1000,good,57.69213114754097
11,kempsey,1000,soft,59.07818181818182
12,kempsey,1000,heavy,59.693333333333335
,Track,Distance,Condish,Par Time
1,port-macquarie,1000,good,59.33636363636365
2,port-macquarie,1000,soft,59.8476
3,port-macquarie,1000,heavy,59.810909090909085
4,port-macquarie,1500,good,91.73333333333335
5,port-macquarie,1500,soft,92.54535714285716
6,port-macquarie,1500,heavy,92.25199999999998
7,port-macquarie,1100,good,66.28714285714287
8,port-macquarie,1100,soft,66.83666666666667
9,port-macquarie,1100,heavy,66.2675
10,port-macquarie,1200,good,72.52722222222224
11,port-macquarie,1200,soft,73.28058823529415
12,port-macquarie,1200,heavy,73.46153846153845
13,port-macquarie,2000,good,123.22666666666667
14,port-macquarie,2000,soft,125.63499999999999
15,port-macquarie,2000,heavy,125.95
16,port-macquarie,1512,good,
17,port-macquarie,1512,soft,92.695
18,port-macquarie,1512,heavy,93.46
19,port-macquarie,1108,good,66.27
20,port-macquarie,1108,soft,67.435
21,port-macquarie,1108,heavy,
22,port-macquarie,1208,good,71.21000000000001
23,port-macquarie,1208,soft,73.935
24,port-macquarie,1208,heavy,74.08500000000001
25,port-macquarie,2012,good,
26,port-macquarie,2012,soft,124.14
27,port-macquarie,2012,heavy,
28,port-macquarie,1506,good,91.4575
29,port-macquarie,1506,soft,92.978
30,port-macquarie,1506,heavy,93.735
31,port-macquarie,1106,good,
32,port-macquarie,1106,soft,66.84200000000001
33,port-macquarie,1106,heavy,67.485
34,port-macquarie,1006,good,59.565999999999995
35,port-macquarie,1006,soft,60.459999999999994
36,port-macquarie,1006,heavy,60.91833333333333
37,port-macquarie,1206,good,71.9125
38,port-macquarie,1206,soft,73.33
39,port-macquarie,1206,heavy,74.31749999999998
40,port-macquarie,1800,good,112.56
41,port-macquarie,1800,soft,115.02666666666666
42,port-macquarie,1800,heavy,113.37
43,port-macquarie,1812,good,
44,port-macquarie,1812,soft,117.09
45,port-macquarie,1812,heavy,117.11
46,port-macquarie,1210,good,
47,port-macquarie,1210,soft,73.975
48,port-macquarie,1210,heavy,75.1
49,port-macquarie,1010,good,
50,port-macquarie,1010,soft,60.906666666666666
51,port-macquarie,1010,heavy,61.26
52,port-macquarie,1110,good,
53,port-macquarie,1110,soft,67.4825
54,port-macquarie,1110,heavy,68.25
55,port-macquarie,2006,good,
56,port-macquarie,2006,soft,
57,port-macquarie,2006,heavy,128.3
58,port-macquarie,1008,good,
59,port-macquarie,1008,soft,
60,port-macquarie,1008,heavy,60.18666666666667
61,port-macquarie,2020,good,
62,port-macquarie,2020,soft,128.46
63,port-macquarie,2020,heavy,
64,port-macquarie,1212,good,
65,port-macquarie,1212,soft,
66,port-macquarie,1212,heavy,
,Track,Distance,Condish,Par Time
1,tamworth,1600,good,97.4128125
2,tamworth,1600,soft,98.24923076923079
3,tamworth,1600,heavy,99.99333333333334
4,tamworth,1000,good,56.987166666666674
5,tamworth,1000,soft,57.75454545454545
6,tamworth,1000,heavy,59.17
7,tamworth,1200,good,70.54803571428572
8,tamworth,1200,soft,71.69851851851853
9,tamworth,1200,heavy,73.10285714285713
10,tamworth,1400,good,83.36850000000003
11,tamworth,1400,soft,84.8775
12,tamworth,1400,heavy,86.54727272727273
13,tamworth,2100,good,133.54583333333332
14,tamworth,2100,soft,134.912
15,tamworth,2100,heavy,139.62
,Track,Distance,Condish,Par Time
1,pakenham,2000,good,124.5275
2,pakenham,2000,soft,126.25
3,pakenham,2000,heavy,
4,pakenham,1200,good,71.45849315068492
5,pakenham,1200,soft,73.1061904761905
6,pakenham,1200,heavy,72.735
7,pakenham,1000,good,57.811428571428564
8,pakenham,1000,soft,58.475
9,pakenham,1000,heavy,
10,pakenham,2500,good,158.015
11,pakenham,2500,soft,164.21
12,pakenham,2500,heavy,
13,pakenham,1400,good,85.36530120481927
14,pakenham,1400,soft,87.02864864864864
15,pakenham,1400,heavy,87.9075
16,pakenham,1600,good,99.23188405797096
17,pakenham,1600,soft,100.92333333333333
18,pakenham,1600,heavy,103.83
19,pakenham,3200,good,
20,pakenham,3200,soft,229.565
21,pakenham,3200,heavy,234.765
22,pakenham,3500,good,
23,pakenham,3500,soft,259.312
24,pakenham,3500,heavy,265.46250000000003
,Track,Distance,Condish,Par Time
1,mudgee,1500,good,91.41214285714285
2,mudgee,1500,soft,94.20750000000001
3,mudgee,1500,heavy,99.03
4,mudgee,1400,good,84.74150000000002
5,mudgee,1400,soft,86.67722222222221
6,mudgee,1400,heavy,88.81
7,mudgee,1200,good,71.89294117647056
8,mudgee,1200,soft,73.33809523809524
9,mudgee,1200,heavy,77.1975
10,mudgee,1100,good,65.56192307692307
11,mudgee,1100,soft,66.98249999999999
12,mudgee,1100,heavy,68.69999999999999
13,mudgee,1600,good,97.42764705882354
14,mudgee,1600,soft,99.28833333333334
15,mudgee,1600,heavy,103.38
16,mudgee,2000,good,128.0691666666667
17,mudgee,2000,soft,132.74666666666664
18,mudgee,2000,heavy,136.29
19,mudgee,1850,good,115.89333333333333
20,mudgee,1850,soft,116.72333333333331
21,mudgee,1850,heavy,
,Track,Distance,Condish,Par Time
1,muswellbrook,1280,good,75.41815789473685
2,muswellbrook,1280,soft,76.65181818181817
3,muswellbrook,1280,heavy,78.22529411764705
4,muswellbrook,1000,good,57.057931034482756
5,muswellbrook,1000,soft,58.05693548387097
6,muswellbrook,1000,heavy,58.75
7,muswellbrook,900,good,50.76666666666668
8,muswellbrook,900,soft,51.74222222222222
9,muswellbrook,900,heavy,52.99
10,muswellbrook,1500,good,90.2061111111111
11,muswellbrook,1500,soft,91.76384615384615
12,muswellbrook,1500,heavy,92.91333333333334
13,muswellbrook,1750,good,107.141
14,muswellbrook,1750,soft,109.08999999999999
15,muswellbrook,1750,heavy,110.89
16,muswellbrook,1450,good,86.74909090909092
17,muswellbrook,1450,soft,88.20933333333332
18,muswellbrook,1450,heavy,90.524
19,muswellbrook,2300,good,
20,muswellbrook,2300,soft,150.04
21,muswellbrook,2300,heavy,
22,muswellbrook,1300,good,
23,muswellbrook,1300,soft,
24,muswellbrook,1300,heavy,
25,muswellbrook,1770,good,
26,muswellbrook,1770,soft,
27,muswellbrook,1770,heavy,
,Track,Distance,Condish,Par Time
1,kensington,1400,good,82.18074074074075
2,kensington,1400,soft,83.74342857142857
3,kensington,1400,heavy,85.35000000000001
4,kensington,1300,good,76.61266666666667
5,kensington,1300,soft,77.69818181818182
6,kensington,1300,heavy,78.36166666666666
7,kensington,1250,good,72.76499999999999
8,kensington,1250,soft,74.44500000000001
9,kensington,1250,heavy,75.57
10,kensington,1800,good,109.09100000000001
11,kensington,1800,soft,110.68333333333334
12,kensington,1800,heavy,112.70750000000001
13,kensington,2400,good,149.82999999999998
14,kensington,2400,soft,152.41500000000002
15,kensington,2400,heavy,153.58
16,kensington,1100,good,63.421428571428564
17,kensington,1100,soft,64.43238095238097
18,kensington,1100,heavy,65.37
19,kensington,1150,good,66.59857142857142
20,kensington,1150,soft,68.35000000000001
21,kensington,1150,heavy,69.13199999999999
22,kensington,1550,good,91.872
23,kensington,1550,soft,93.17583333333334
24,kensington,1550,heavy,94.99375
25,kensington,1000,good,57.291111111111114
26,kensington,1000,soft,57.54999999999999
27,kensington,1000,heavy,59.44500000000001
,Track,Distance,Condish,Par Time
1,yeppoon,1800,good,111.516
2,yeppoon,1800,soft,
3,yeppoon,1800,heavy,
4,yeppoon,1400,good,81.56866666666666
5,yeppoon,1400,soft,
6,yeppoon,1400,heavy,
7,yeppoon,1200,good,71.01166666666667
8,yeppoon,1200,soft,
9,yeppoon,1200,heavy,
10,yeppoon,1300,good,73.345
11,yeppoon,1300,soft,
12,yeppoon,1300,heavy,
13,yeppoon,1000,good,57.309999999999995
14,yeppoon,1000,soft,
15,yeppoon,1000,heavy,
16,yeppoon,1100,good,64.31307692307692
17,yeppoon,1100,soft,
18,yeppoon,1100,heavy,
19,yeppoon,950,good,54.42
20,yeppoon,950,soft,
21,yeppoon,950,heavy,
,Track,Distance,Condish,Par Time
1,benalla,2046,good,128.62766666666667
2,benalla,2046,soft,130.8475
3,benalla,2046,heavy,
4,benalla,1106,good,65.25755102040817
5,benalla,1106,soft,66.43714285714286
6,benalla,1106,heavy,66.955
7,benalla,1406,good,84.43651515151514
8,benalla,1406,soft,86.52076923076925
9,benalla,1406,heavy,89.07499999999999
10,benalla,1606,good,97.76301886792454
11,benalla,1606,soft,100.12166666666667
12,benalla,1606,heavy,100.25
13,benalla,2040,good,129.277
14,benalla,2040,soft,
15,benalla,2040,heavy,
16,benalla,1206,good,71.51285714285716
17,benalla,1206,soft,73.3309090909091
18,benalla,1206,heavy,74.43
19,benalla,1112,good,65.72500000000001
20,benalla,1112,soft,
21,benalla,1112,heavy,
22,benalla,1212,good,72.1490909090909
23,benalla,1212,soft,
24,benalla,1212,heavy,
25,benalla,1412,good,84.75666666666666
26,benalla,1412,soft,
27,benalla,1412,heavy,
28,benalla,1612,good,98.46000000000001
29,benalla,1612,soft,
30,benalla,1612,heavy,
31,benalla,1209,good,71.58
32,benalla,1209,soft,
33,benalla,1209,heavy,
34,benalla,1109,good,65.32
35,benalla,1109,soft,
36,benalla,1109,heavy,
37,benalla,1609,good,96.7
38,benalla,1609,soft,
39,benalla,1609,heavy,
40,benalla,2049,good,127.105
41,benalla,2049,soft,
42,benalla,2049,heavy,
43,benalla,1409,good,84.33
44,benalla,1409,soft,
45,benalla,1409,heavy,
,Track,Distance,Condish,Par Time
1,edenhope,1850,good,115.36888888888888
2,edenhope,1850,soft,116.1175
3,edenhope,1850,heavy,114.84
4,edenhope,1450,good,88.57416666666666
5,edenhope,1450,soft,88.59899999999999
6,edenhope,1450,heavy,90.07000000000001
7,edenhope,1200,good,71.96428571428571
8,edenhope,1200,soft,74.405
9,edenhope,1200,heavy,73.33500000000001
10,edenhope,1000,good,58.980999999999995
11,edenhope,1000,soft,59.68
12,edenhope,1000,heavy,59.974999999999994
13,edenhope,2000,good,123.68666666666667
14,edenhope,2000,soft,125.26666666666668
15,edenhope,2000,heavy,126.805
16,edenhope,1140,good,69.075
17,edenhope,1140,soft,
18,edenhope,1140,heavy,
,Track,Distance,Condish,Par Time
1,wodonga,1200,good,71.9564
2,wodonga,1200,soft,73.16606060606061
3,wodonga,1200,heavy,74.44250000000001
4,wodonga,1400,good,84.07130434782609
5,wodonga,1400,soft,85.72576923076925
6,wodonga,1400,heavy,87.21000000000001
7,wodonga,1100,good,65.48333333333333
8,wodonga,1100,soft,66.655
9,wodonga,1100,heavy,67.695
10,wodonga,2050,good,127.04499999999999
11,wodonga,2050,soft,128.87894736842108
12,wodonga,2050,heavy,131.01999999999998
13,wodonga,1590,good,96.40783783783785
14,wodonga,1590,soft,98.95972972972973
15,wodonga,1590,heavy,100.8425
16,wodonga,1300,good,77.575625
17,wodonga,1300,soft,79.636
18,wodonga,1300,heavy,
